Ring,Species,Colony,geoID,geo_trip,Producer,start_year,end_year,tol_sep,tol_mar,Date_Time,lon,lat
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-22T06:21:20Z,-10.858229211246865,-8.466726546653017
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-22T20:14:13Z,-18.666864400408894,26.914015277627538
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-23T06:20:22Z,-18.29066285716664,27.06630418171071
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-23T20:07:33Z,-18.526108500024826,26.99456717070736
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-24T06:29:53Z,-18.62539802305318,26.94059566114952
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-24T19:59:27Z,-18.152701539975784,26.870386445689892
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-25T06:30:46Z,-18.797619165301555,26.815635861583264
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-25T20:09:52Z,-20.234940177217283,26.744599873133087
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-26T06:40:09Z,-20.463294958787934,26.689938904280684
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-26T20:04:11Z,-18.731884842849826,26.62020956405333
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-27T06:20:45Z,-17.51763028825893,26.566738165430333
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-27T20:00:36Z,-17.961766850363553,26.49563713365048
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-28T06:30:04Z,-18.837616105384605,26.441046989757055
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-28T20:06:49Z,-19.33709617013882,26.370214803739863
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-29T06:30:20Z,-18.988394552049922,26.316140670261866
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-29T19:59:33Z,-18.518689183648355,26.24596180835609
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-30T06:30:21Z,-16.714194394184528,27.47680431749817
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-30T19:59:32Z,-15.891519221694043,28.7421607251348
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-31T06:30:29Z,-16.790361131179953,27.99453763210734
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-08-31T19:59:27Z,-14.98211238357624,27.298674116840463
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-01T06:31:46Z,-18.374123950658767,25.941366786297912
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-01T19:50:26Z,-17.70677934717094,25.872102867229575
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-02T06:30:35Z,-18.518523796176684,25.8165862172401
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-02T20:05:45Z,-20.627860689656185,25.745891344918892
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-03T06:44:44Z,-20.93764147755981,25.690475873442242
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-03T19:56:44Z,-19.352716837228186,25.62179011730436
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-04T06:30:15Z,-18.75974017484862,25.566848739430682
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-04T19:59:56Z,-19.110056765026847,25.496629406119773
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-05T06:31:23Z,-19.06752419440989,25.441867258754538
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-05T19:57:22Z,-19.51280000769737,25.37196880587003
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-06T06:39:42Z,-20.036321649201344,25.31626280752083
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-06T19:57:49Z,-19.46450848299181,25.247046586894253
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-07T06:30:23Z,-18.034661988575508,25.192187597238167
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-07T19:40:41Z,-16.87007845237232,25.12364927264755
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-08T06:30:04Z,-17.634543423408434,25.067331866999396
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-08T19:54:00Z,-18.595114656333546,24.997611199216
6134564,CALBOR,Veneguera,11001,11001001,Biotrack,2002,2003,0.17300000000000001,0.030000000000000002,2002-09-09T06:29:57Z,-14.788222927155449,28.00171769399677
